Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1718,CA-2016-169943,delivered,9/15/2017,9/29/2017,10/3/2017,Standard Class,VEN02,BN-11515,Consumer,California,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0,0
9088,CA-2016-143406,delivered,5/20/2017,6/6/2017,7/3/2017,Standard Class,VEN04,LR-17035,#N/A,#N/A,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895
5543,CA-2016-134936,delivered,4/22/2017,4/28/2017,5/15/2017,Standard Class,VEN03,ES-14080,Corporate,Arizona,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.8656
7772,CA-2016-108196,delivered,3/23/2018,4/5/2018,4/23/2018,Standard Class,VEN05,CS-12505,#N/A,#N/A,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,0.7,-304.392
9288,CA-2017-154011,delivered,11/28/2017,12/7/2017,12/22/2017,Standard Class,VEN04,DB-13270,#N/A,#N/A,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615
9000,CA-2017-137785,delivered,6/7/2018,6/18/2018,7/11/2018,Standard Class,VEN02,MH-18115,#N/A,#N/A,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431
7110,CA-2016-109666,delivered,11/5/2017,11/17/2017,11/29/2017,Standard Class,VEN01,KM-16720,Consumer,California,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,4,0,13.7964
5731,CA-2017-117324,delivered,11/30/2017,12/5/2017,12/20/2017,Standard Class,VEN01,JP-15520,Consumer,California,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0,41.3928
664,CA-2016-123666,delivered,9/25/2017,10/3/2017,10/20/2017,Standard Class,VEN01,SP-20545,Corporate,New York,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0,18.398
5026,US-2017-130953,delivered,8/8/2017,8/16/2017,8/30/2017,Standard Class,VEN01,RF-19735,Consumer,Michigan,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,3,0,133.9713
4821,CA-2015-140025,delivered,5/3/2018,5/9/2018,5/28/2018,Standard Class,VEN05,PF-19120,#N/A,#N/A,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,8,0.8,-1181.2824
4859,CA-2015-137526,delivered,6/23/2017,7/4/2017,7/14/2017,Standard Class,VEN05,PB-19150,Consumer,California,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0,92.97
3679,CA-2015-132626,delivered,10/16/2017,10/19/2017,11/1/2017,Standard Class,VEN05,BT-11680,#N/A,#N/A,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,3,0,209.2365
6250,CA-2017-121580,shipped,1/27/2017,1/0/1900,3/6/2017,Standard Class,VEN01,ML-17410,#N/A,#N/A,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0,120.9416
5211,CA-2015-156755,delivered,6/12/2017,6/26/2017,7/5/2017,Standard Class,VEN02,YS-21880,#N/A,#N/A,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.9468
5087,CA-2015-109001,delivered,10/20/2017,11/10/2017,11/13/2017,Standard Class,VEN03,KN-16390,#N/A,#N/A,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.158,7,0.4,-93.2316
9898,CA-2016-112830,delivered,3/20/2018,3/31/2018,4/6/2018,Standard Class,VEN04,LP-17095,#N/A,#N/A,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466.32,3,0.2,34.974
7752,CA-2015-133242,delivered,8/6/2018,8/14/2018,8/15/2018,Standard Class,VEN03,KH-16510,Consumer,California,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3,0,140.391
6077,CA-2016-151561,delivered,5/7/2017,5/16/2017,6/1/2017,Standard Class,VEN03,PG-18820,Consumer,California,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316
6614,CA-2015-107678,delivered,12/20/2017,12/27/2017,1/16/2018,Standard Class,VEN01,JK-16090,#N/A,#N/A,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5,0,131.586
8968,CA-2016-134180,delivered,1/15/2018,1/25/2018,2/5/2018,Standard Class,VEN05,JP-16135,#N/A,#N/A,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433
9693,CA-2015-107902,delivered,1/7/2018,1/10/2018,1/24/2018,Standard Class,VEN02,SM-20950,#N/A,#N/A,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11,0,122.2936
582,CA-2017-145233,delivered,2/24/2017,3/3/2017,3/17/2017,Standard Class,VEN05,DV-13465,Consumer,Colorado,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
1877,CA-2017-112039,delivered,1/27/2018,2/8/2018,3/2/2018,Standard Class,VEN03,JC-15775,#N/A,#N/A,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376
7502,CA-2017-121048,delivered,9/12/2017,9/29/2017,10/3/2017,Standard Class,VEN05,TC-21295,#N/A,#N/A,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
8146,US-2014-112949,delivered,6/25/2018,6/28/2018,7/23/2018,Standard Class,VEN01,Co-12640,#N/A,#N/A,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,6,0,155.727
6973,CA-2017-153822,delivered,9/18/2017,10/2/2017,10/11/2017,Standard Class,VEN03,AB-10105,#N/A,#N/A,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495
7081,CA-2016-106950,delivered,3/20/2018,4/2/2018,4/23/2018,Standard Class,VEN01,JE-15715,#N/A,#N/A,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,3,0.4,-149.6307
4010,CA-2017-144463,delivered,5/19/2017,5/29/2017,6/14/2017,Standard Class,VEN01,SC-20725,Consumer,Delaware,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,0,199.2606
9140,CA-2014-106971,delivered,6/19/2018,6/27/2018,8/2/2018,Standard Class,VEN03,BM-11785,Consumer,Ohio,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888
3830,CA-2017-141733,delivered,6/21/2018,7/6/2018,7/31/2018,Standard Class,VEN02,RW-19540,#N/A,#N/A,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,0,119.2
9448,CA-2017-136882,delivered,8/9/2018,8/14/2018,8/22/2018,Standard Class,VEN01,DN-13690,Consumer,California,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,0,138.417
9663,CA-2016-160717,delivered,2/5/2018,3/2/2018,3/9/2018,Standard Class,VEN01,ME-17320,#N/A,#N/A,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3,0.2,161.19
2569,CA-2017-148929,delivered,4/2/2017,4/17/2017,4/28/2017,Standard Class,VEN05,SP-20620,#N/A,#N/A,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,0,133.8624
6846,CA-2014-147543,delivered,8/1/2018,8/3/2018,8/6/2018,Standard Class,VEN01,BC-11125,#N/A,#N/A,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
376,US-2014-119137,delivered,3/6/2017,3/28/2017,3/30/2017,Standard Class,VEN03,AG-10900,Consumer,Arizona,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.94
6939,CA-2016-125094,delivered,12/14/2017,1/3/2018,1/17/2018,Standard Class,VEN01,NP-18700,#N/A,#N/A,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,0,52.7692
2093,CA-2014-145926,delivered,1/10/2018,1/23/2018,2/8/2018,Standard Class,VEN05,MP-17470,Home Office,New York,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,81.583
2510,CA-2017-163902,delivered,1/10/2018,2/1/2018,2/14/2018,Standard Class,VEN05,MY-17380,Corporate,Colorado,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,6,0,52.7934
3092,CA-2016-112123,delivered,7/11/2018,7/24/2018,7/27/2018,Standard Class,VEN02,BH-11710,Consumer,California,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95,5,0,129.5865
1983,CA-2014-122749,delivered,6/18/2018,6/22/2018,7/12/2018,Standard Class,VEN03,NG-18430,Consumer,Ohio,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888
4030,CA-2017-124296,delivered,6/11/2018,6/18/2018,7/11/2018,Standard Class,VEN02,CS-12355,#N/A,#N/A,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,3,0,239.985
7706,CA-2016-114601,delivered,8/10/2018,8/28/2018,8/29/2018,Standard Class,VEN03,AA-10480,Consumer,North Carolina,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
8614,CA-2016-138233,delivered,2/14/2018,2/23/2018,2/22/2018,Standard Class,VEN03,PF-19165,Consumer,Illinois,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889
9044,CA-2016-168830,delivered,8/3/2017,8/8/2017,9/11/2017,Standard Class,VEN04,ML-17395,#N/A,#N/A,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
8494,CA-2015-109190,delivered,1/12/2018,3/15/2018,2/8/2018,Standard Class,VEN01,CC-12685,#N/A,#N/A,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,161.9919
9840,US-2016-125402,delivered,2/1/2018,2/21/2018,3/5/2018,Standard Class,VEN02,DL-12865,Consumer,Ohio,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,161.9919
2900,CA-2015-166464,delivered,5/9/2018,5/17/2018,5/24/2018,Standard Class,VEN01,PG-18895,Consumer,Minnesota,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998
4573,CA-2017-126662,delivered,8/27/2018,8/29/2018,9/4/2018,Standard Class,VEN02,AB-10255,#N/A,#N/A,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
8540,CA-2017-147354,invoiced,3/22/2018,1/0/1900,4/12/2018,Standard Class,VEN01,KB-16315,Consumer,Minnesota,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998
8571,CA-2016-162390,delivered,4/20/2018,4/30/2018,5/18/2018,Standard Class,VEN01,DP-13105,Corporate,California,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997
6952,CA-2015-161767,delivered,11/27/2017,12/14/2017,12/21/2017,Standard Class,VEN01,GK-14620,Corporate,California,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986
8878,CA-2017-126928,delivered,10/4/2017,10/17/2017,11/8/2017,Standard Class,VEN04,GZ-14470,Consumer,California,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6
3860,CA-2017-154039,delivered,7/9/2018,7/23/2018,7/27/2018,Standard Class,VEN04,JK-16120,#N/A,#N/A,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376
8630,CA-2015-164084,delivered,6/11/2018,6/14/2018,6/26/2018,Standard Class,VEN05,AG-10525,Corporate,Florida,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294
2760,CA-2016-146171,delivered,2/6/2018,2/27/2018,3/13/2018,Standard Class,VEN04,JP-16135,#N/A,#N/A,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.1432
4901,CA-2017-120936,delivered,4/30/2018,5/14/2018,5/23/2018,Standard Class,VEN02,CA-12310,Corporate,Ohio,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.1432
9644,CA-2014-104563,delivered,4/23/2017,5/9/2017,5/15/2017,Standard Class,VEN02,CM-12715,#N/A,#N/A,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2,54.1764
387,CA-2015-122756,delivered,4/15/2017,4/20/2017,5/8/2017,Standard Class,VEN03,DK-13225,Corporate,California,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638
9843,US-2016-125402,delivered,2/1/2018,2/21/2018,3/5/2018,Standard Class,VEN02,DL-12865,Consumer,Ohio,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.136,4,0.2,60.392
1005,CA-2015-126445,delivered,4/3/2018,4/10/2018,4/25/2018,Standard Class,VEN01,RA-19945,#N/A,#N/A,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0,92.0835
6608,CA-2016-148852,delivered,6/15/2017,6/26/2017,7/12/2017,Standard Class,VEN03,SV-20785,#N/A,#N/A,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232
1186,CA-2014-127131,delivered,12/13/2017,12/20/2017,1/31/2018,Standard Class,VEN05,HR-14830,#N/A,#N/A,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0,9.7176
4853,CA-2014-107818,delivered,3/28/2018,4/21/2018,4/30/2018,Standard Class,VEN02,MC-17275,#N/A,#N/A,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.4352
8305,CA-2017-135419,delivered,12/28/2017,1/8/2018,1/23/2018,Standard Class,VEN05,BG-11740,#N/A,#N/A,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776
3498,CA-2016-107328,delivered,11/11/2017,11/23/2017,12/6/2017,Standard Class,VEN05,CA-12055,#N/A,#N/A,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,0,136.6176
9033,CA-2017-105823,delivered,6/17/2018,6/30/2018,7/25/2018,Standard Class,VEN01,RB-19465,Home Office,California,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0,146.388
1896,CA-2015-109197,delivered,8/30/2017,9/5/2017,9/18/2017,Standard Class,VEN04,JO-15280,Consumer,California,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495
3618,CA-2017-141929,delivered,1/9/2018,1/22/2018,1/30/2018,Standard Class,VEN01,RA-19285,Consumer,New York,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495
363,CA-2017-144904,delivered,7/20/2018,7/25/2018,8/1/2018,Standard Class,VEN05,KW-16435,Consumer,New York,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
8894,CA-2014-124723,delivered,6/11/2018,6/20/2018,7/13/2018,Standard Class,VEN02,GZ-14470,Consumer,California,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934
2580,US-2014-155502,delivered,5/4/2017,5/18/2017,5/25/2017,Standard Class,VEN04,SD-20485,Home Office,New York,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0,0
2345,CA-2016-119025,delivered,10/22/2017,10/24/2017,11/6/2017,Standard Class,VEN01,PV-18985,#N/A,#N/A,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,0,137.2896
2448,CA-2016-119165,delivered,2/20/2018,3/12/2018,3/16/2018,Standard Class,VEN03,BD-11320,Consumer,California,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,492.835,5,0.3,-14.081
4541,CA-2015-104129,delivered,8/10/2018,8/17/2018,8/22/2018,Standard Class,VEN02,ES-14080,Corporate,Arizona,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.224
601,US-2016-100720,delivered,12/11/2017,12/26/2017,1/4/2018,Standard Class,VEN02,CK-12205,Consumer,Pennsylvania,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544
2242,US-2016-126893,delivered,11/5/2017,11/16/2017,11/27/2017,Standard Class,VEN05,CT-11995,#N/A,#N/A,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958
8533,CA-2016-156748,delivered,10/31/2017,11/7/2017,11/23/2017,Standard Class,VEN02,BS-11755,Consumer,Colorado,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0,24.843
1775,CA-2014-118976,delivered,9/6/2017,9/18/2017,9/29/2017,Standard Class,VEN03,MY-18295,#N/A,#N/A,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0,129.3786
7558,CA-2017-159506,delivered,1/12/2018,1/30/2018,2/14/2018,Standard Class,VEN03,JR-16210,Corporate,Ohio,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,3,0,224.073
8339,CA-2014-153087,delivered,5/7/2018,5/14/2018,5/23/2018,Standard Class,VEN01,TC-20980,#N/A,#N/A,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498,5,0,184.26
8595,CA-2017-159667,delivered,8/3/2018,8/13/2018,8/16/2018,Standard Class,VEN05,PM-19135,Home Office,Michigan,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168,4,0.2,31.198
5620,US-2016-124163,delivered,4/5/2018,5/8/2018,5/9/2018,Standard Class,VEN04,SC-20695,Corporate,Florida,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0,174.9825
3732,CA-2015-109575,delivered,7/24/2017,8/18/2017,8/21/2017,Standard Class,VEN04,KH-16630,Corporate,Oklahoma,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99,1,0,129.9974
9733,CA-2014-114321,delivered,4/11/2018,4/13/2018,4/26/2018,Standard Class,VEN05,NC-18535,#N/A,#N/A,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0,145.0696
6288,CA-2014-100090,delivered,1/30/2018,2/14/2018,2/26/2018,Standard Class,VEN04,EB-13705,Corporate,New York,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,0.2,-87.9354
2300,CA-2015-113145,delivered,7/16/2017,8/2/2017,8/8/2017,Standard Class,VEN05,VD-21670,Consumer,Mississippi,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96,4,0,125.99
6480,CA-2017-140872,delivered,9/29/2017,10/16/2017,10/18/2017,Standard Class,VEN04,NR-18550,#N/A,#N/A,TEC-PH-10000441,Technology,Phones,VTech DS6151,503.96,5,0.2,50.396
9690,US-2017-135986,delivered,11/10/2017,11/23/2017,12/4/2017,Standard Class,VEN05,PG-18895,Consumer,Minnesota,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0,125.99
3029,CA-2017-116855,delivered,2/1/2018,2/21/2018,3/2/2018,Standard Class,VEN05,AI-10855,#N/A,#N/A,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5,0,80.784
5990,CA-2016-163776,delivered,1/17/2018,1/20/2018,2/5/2018,Standard Class,VEN03,JS-16030,#N/A,#N/A,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0,126.225
6042,CA-2017-122364,delivered,8/10/2018,8/23/2018,9/4/2018,Standard Class,VEN03,FA-14230,Corporate,California,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198
7543,US-2017-112347,delivered,1/11/2018,1/23/2018,2/1/2018,Standard Class,VEN04,BS-11380,#N/A,#N/A,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0
7827,CA-2017-117114,delivered,12/21/2017,1/16/2018,1/24/2018,Standard Class,VEN01,CY-12745,#N/A,#N/A,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,4,0.2,38.1576
3512,CA-2014-166863,delivered,6/3/2018,6/20/2018,7/24/2018,Standard Class,VEN04,SC-20020,#N/A,#N/A,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.488,7,0.2,-127.372
7404,CA-2015-100146,delivered,4/26/2018,5/3/2018,5/22/2018,Standard Class,VEN05,CB-12535,Corporate,North Carolina,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965
5663,CA-2016-108875,canceled,2/7/2018,1/0/1900,3/8/2018,Standard Class,VEN04,CL-12700,#N/A,#N/A,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,9,0.2,-95.823
2096,US-2016-146570,delivered,8/26/2017,9/15/2017,10/4/2017,Standard Class,VEN05,SN-20710,Home Office,Texas,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0,240.5648
7494,US-2017-160836,delivered,2/8/2018,2/20/2018,3/7/2018,Standard Class,VEN04,CC-12475,#N/A,#N/A,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.853
8314,CA-2014-161508,delivered,10/30/2017,11/7/2017,11/16/2017,Standard Class,VEN03,PV-18985,#N/A,#N/A,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388
8167,CA-2015-168207,delivered,7/29/2017,8/9/2017,9/1/2017,Standard Class,VEN03,LT-17110,Consumer,California,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3,0.15,-30.147
3995,CA-2015-105627,delivered,10/27/2017,11/9/2017,12/8/2017,Standard Class,VEN05,DK-12895,#N/A,#N/A,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586
6757,CA-2017-124205,delivered,7/25/2018,8/7/2018,8/14/2018,Standard Class,VEN03,TC-21145,#N/A,#N/A,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0,143.6288
3497,CA-2016-107328,delivered,11/11/2017,11/23/2017,12/6/2017,Standard Class,VEN02,CA-12055,#N/A,#N/A,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256
948,US-2017-110576,delivered,4/27/2018,5/8/2018,5/15/2018,Standard Class,VEN01,RB-19795,Home Office,North Carolina,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122
9817,CA-2015-162201,delivered,6/8/2017,6/23/2017,7/7/2017,Standard Class,VEN01,AG-10495,Corporate,Pennsylvania,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,516.96,4,0.2,-6.462
